Chi,Na,Nb,Nn,Pa,Pb,Pn
0.1634747339746784,6.448881769609887,1.2332557826308275,1.2736531359286625,5.862620235043387,1.3702841637389276,1.2736531359286625
0.1719092448757366,6.373074255352213,1.2532746160032833,1.248293720152351,5.793705378485953,1.3925271052529906,1.248293720152351
0.1807789360178656,6.295819091739709,1.3431020374831784,1.2234394103583097,5.723471901581554,1.4137916184033457,1.2234394103583097
0.1901062606107937,6.217130173201538,1.362330676522563,1.1990795445080535,5.651936521092308,1.4340322910763823,1.1990795445080535
0.1999148303420008,6.1370303504518695,1.3078833610843863,1.1752035660458582,5.579118500562141,1.4532037295803666,1.1752035660458582
0.2102294751486044,6.055542805366057,1.3241338742581987,1.1518010221849138,5.5050389236199315,1.471259859985833,1.1518010221849138
0.2210763060731882,5.9726924277408795,1.3393382825378977,1.1288615625580976,5.429720398374095,1.4881536469598227,1.1288615625580976
0.2324827813626896,5.8885053022063625,1.3534530229705246,1.1063749382767185,5.353186647139365,1.5038366896328046,1.1063749382767185
0.2444777759776721,5.803008313344284,1.4423458640339604,1.0843310014451575,5.27546210304026,1.5182588042462744,1.0843310014451575
0.2570916546879414,5.7162287886534795,1.4547992221614159,1.062719705184167,5.196571626048618,1.531367602275175,1.062719705184167
0.2703563489395462,5.628194520282319,1.4659530366643194,1.0415311042206734,5.116540472983927,1.5431084596466527,1.0415311042206734
0.2843054376877447,5.5389333839922745,1.3980816255411455,1.0207553561071898,5.035393986905401,1.5534240197751892,1.0207553561071898
0.2989742324005647,5.448473533699736,1.4060288381818171,1.0003827231393219,4.953157766023384,1.5622542619904847,1.0003827231393219
0.3143998664481398,5.356843238794324,1.4125825550273157,0.9804035750452682,4.869857497791083,1.5695361695842105,0.9804035750452682
0.3306213891041047,5.264071225396707,1.4176835558782848,0.9608083925265396,4.785519303655097,1.5752039482978661,0.9608083925265396
0.3476798643970117,5.170186716501852,1.421269973237886,0.9415877717342266,4.700169749974551,1.579188856468436,0.9415877717342266
0.3656184750620047,5.075219842173755,1.5023484802392009,0.9227324297698203,4.61383622015796,1.5814194528833694,0.9227324297698203
0.3844826318559006,4.979201855894588,1.502730601868404,0.9042332113036347,4.526547141722353,1.5818216861772674,0.9042332113036347
0.4043200885124043,4.882165767068131,1.4222875442367482,0.8860810964069982,4.43833252249898,1.5803193314220285,0.8860810964069982
0.4251810626284591,4.784146666995474,1.4191508180010803,0.8682672096962633,4.349224268076513,1.5768342330624954,0.8682672096962633
0.4471183627877532,4.6851824524785,1.4141582217304034,0.850782830886915,4.259256786784898,1.5712869042099311,0.850782830886915
0.4701875222431879,4.585314174293877,1.407238661484179,0.8336194068542244,4.168467496089641,1.5635970530851855,0.8336194068542244
0.494446939496719,4.484587230028648,1.3983159620228904,0.8167685652924368,4.07689748385618,1.5536844009022261,0.8167685652924368
0.5199580261324431,4.383051340637672,1.4643959900649954,0.800222130056852,3.984592127852429,1.5414694632263113,0.800222130056852
0.5467853622771597,4.280761942562599,1.3741870760131973,0.7839721382616859,3.8916017678914976,1.5268745170586386,0.7839721382616859
